,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2010-01-01,32.554343700000004,16.605035814127543,23.41038897777009,32.554343700000004,32.554343700000004,-12.550951721791874,-12.550951721791874,-12.550951721791874,-0.054897477121960886,-0.054897477121960886,-0.054897477121960886,-12.496054244669914,-12.496054244669914,-12.496054244669914,0.0,0.0,0.0,20.00339197820813
1,2010-01-02,32.5526406132421,16.74597635959338,23.33459337004532,32.5526406132421,32.5526406132421,-12.685412745719425,-12.685412745719425,-12.685412745719425,-0.09814141493574266,-0.09814141493574266,-0.09814141493574266,-12.587271330783683,-12.587271330783683,-12.587271330783683,0.0,0.0,0.0,19.867227867522672
2,2010-01-03,32.5509375264842,16.54064464103264,23.46683733134091,32.5509375264842,32.5509375264842,-12.699481585910275,-12.699481585910275,-12.699481585910275,-0.03547155667723406,-0.03547155667723406,-0.03547155667723406,-12.66401002923304,-12.66401002923304,-12.66401002923304,0.0,0.0,0.0,19.85145594057392
3,2010-01-04,32.5492344397263,16.364729082251205,23.19912635367803,32.5492344397263,32.5492344397263,-12.699925920839013,-12.699925920839013,-12.699925920839013,0.026469210111618333,0.026469210111618333,0.026469210111618333,-12.72639513095063,-12.72639513095063,-12.72639513095063,0.0,0.0,0.0,19.849308518887284
4,2010-01-05,32.54753135296839,16.33471141689456,23.300404426244615,32.54753135296839,32.54753135296839,-12.680915360324782,-12.680915360324782,-12.680915360324782,0.09368299136643263,0.09368299136643263,0.09368299136643263,-12.774598351691214,-12.774598351691214,-12.774598351691214,0.0,0.0,0.0,19.86661599264361
5,2010-01-06,32.54582826621049,16.360493755695,23.24427805311411,32.54582826621049,32.54582826621049,-12.76837049914183,-12.76837049914183,-12.76837049914183,0.040456990856993176,0.040456990856993176,0.040456990856993176,-12.808827489998823,-12.808827489998823,-12.808827489998823,0.0,0.0,0.0,19.77745776706866
6,2010-01-07,32.544125179452585,16.16090296886195,23.16585669960401,32.544125179452585,32.544125179452585,-12.801414957413831,-12.801414957413831,-12.801414957413831,0.027901256400050943,0.027901256400050943,0.027901256400050943,-12.829316213813884,-12.829316213813884,-12.829316213813884,0.0,0.0,0.0,19.742710222038752
7,2010-01-08,32.54242209269468,16.178955424504313,23.15025762313412,32.54242209269468,32.54242209269468,-12.891212244269072,-12.891212244269072,-12.891212244269072,-0.05489747712211077,-0.05489747712211077,-0.05489747712211077,-12.836314767146963,-12.836314767146963,-12.836314767146963,0.0,0.0,0.0,19.65120984842561
8,2010-01-09,32.54071900593678,16.248868703684938,23.390675691145546,32.54071900593678,32.54071900593678,-12.928223265497353,-12.928223265497353,-12.928223265497353,-0.0981414149357731,-0.0981414149357731,-0.0981414149357731,-12.830081850561577,-12.830081850561577,-12.830081850561577,0.0,0.0,0.0,19.612495740439428
9,2010-01-10,32.53901591917887,16.26889106769329,23.302015132088144,32.53901591917887,32.53901591917887,-12.846349441584154,-12.846349441584154,-12.846349441584154,-0.035471556677145896,-0.035471556677145896,-0.035471556677145896,-12.810877884907008,-12.810877884907008,-12.810877884907008,0.0,0.0,0.0,19.69266647759472
10,2010-01-11,32.53731283242097,16.223572883400152,23.121514939380777,32.53731283242097,32.53731283242097,-12.752490608000267,-12.752490608000267,-12.752490608000267,0.026469210111573205,0.026469210111573205,0.026469210111573205,-12.778959818111842,-12.778959818111842,-12.778959818111842,0.0,0.0,0.0,19.784822224420708
